id,public_selected_id,source,source_license,original_label,mapped_label,scam_type,original_text,vietnamese_adapted_text,adaptation_note,review_status
PUBVI_FIX_000113,PUBSEL_000113,mendeley_sms_phishing,CC BY 4.0,ham,SAFE,NONE,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are <#> and up,Thông báo từ cơ quan/dịch vụ cho biết cô có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000114,PUBSEL_000114,mendeley_sms_phishing,CC BY 4.0,ham,SAFE,NONE,"Plz note: if anyone calling from a mobile Co. & asks u to type # <#> or # <#> . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",Nhà mạng/dịch vụ thông báo tài khoản hoặc thanh toán của chú cần được kiểm tra. Vui lòng truy cập <LINK> hoặc liên hệ <PHONE> để xử lý.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000115,PUBSEL_000115,mendeley_sms_phishing,CC BY 4.0,ham,SAFE,NONE,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000116,PUBSEL_000116,mendeley_sms_phishing,CC BY 4.0,ham,SAFE,NONE,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc","Chúc mừng cô/chú, cô/chú được thông báo trúng thưởng/nhận quà. Hãy truy cập <LINK> hoặc nhắn từ khóa CLAIM để nhận phần thưởng.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000117,PUBSEL_000117,mendeley_sms_phishing,CC BY 4.0,ham,SAFE,NONE,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",Bác cần đăng nhập vào máy chủ bảo mật qua <LINK> để xác nhận thông tin đăng nhập/tài khoản.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000118,PUBSEL_000118,mendeley_sms_phishing,CC BY 4.0,ham,SAFE,NONE,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card","Cô nhận được tin nhắn trao đổi bình thường về ngân hàng/chuyển khoản, không yêu cầu OTP, mật khẩu hoặc bấm link lạ.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000119,PUBSEL_000119,mendeley_sms_phishing,CC BY 4.0,ham,SAFE,NONE,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,Thông báo từ cơ quan/dịch vụ cho biết chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000120,PUBSEL_000120,mendeley_sms_phishing,CC BY 4.0,ham,SAFE,NONE,I don know account details..i will ask my mom and send you.my mom is out of reach now.,Ông/bà cần đăng nhập vào máy chủ bảo mật qua <LINK> để xác nhận thông tin đăng nhập/tài khoản.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000121,PUBSEL_000121,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,<DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Clickhear link <LINK> DEAR SBI YONO USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Clickhear link <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của cô/chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000122,PUBSEL_000122,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI USER Your A/C will be blocked <DATE_TIME>. update your PAN CARD for KYC. verify your account login NetBanking KYC upload Click here Link. <LINK> Thank you SBI TEAM,"Cảnh báo: tài khoản ngân hàng/trực tuyến của bác đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000123,PUBSEL_000123,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI Y0N0 USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Click with the link below: <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của cô đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000124,PUBSEL_000124,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI YONO USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Clickhear link <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000125,PUBSEL_000125,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI YONO USER Your A/c will be blocked <DATE_TIME> update-PANCARD for KYC verify your account login with NetBanking click link: <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của ông/bà đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000126,PUBSEL_000126,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"Dear customer your **** Bank account will be blocked! Please click on the link to update your pan card, <LINK> thank you Customer your **** NET BANKING will be suspended <DATE_TIME> please update your PAN card now visit below the link <LINK> thank you","Cảnh báo: tài khoản ngân hàng/trực tuyến của cô/chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000127,PUBSEL_000127,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"DEAR SBI USER, Your A/C will be blocked <DATE_TIME>. update your PANCARD for KYC. verify your account login NetBanking kyc upload Click here. <LINK>","Cảnh báo: tài khoản ngân hàng/trực tuyến của bác đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000128,PUBSEL_000128,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"DEAR USER, Your SBI A/C will be blocked today.update your PANCARD for KYC verify your account login NetBanking KYC upload Click here website <LINK>","Cảnh báo: tài khoản ngân hàng/trực tuyến của cô đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000129,PUBSEL_000129,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI USER Your account will be blocked <DATE_TIME> please update your PANCARD for KYC verify your account login NetBanking click here <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000130,PUBSEL_000130,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"DEAR SBI USER, Your A/C will be blocked <DATE_TIME>. update your PANCARD for KYC. verify your account login NetBanking kyc upload Click <LINK>","Cảnh báo: tài khoản ngân hàng/trực tuyến của ông/bà đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000131,PUBSEL_000131,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR HDFC USER Your A/C will be blocked <DATE_TIME>. Update your PANCARD for KYC. verify your account login with NetBanking click here <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của cô/chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000132,PUBSEL_000132,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"DEAR SBI YONO USER, Your A/C will be blocked <DATE_TIME> updaten PANCARD for KYC verify your account login with Net-Banking kyc Click. <LINK>","Cảnh báo: tài khoản ngân hàng/trực tuyến của bác đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000133,PUBSEL_000133,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"DEAR SBI USER, Your A/C will be blocked today.update your PAN CARD for KYC verify your account login NetBanking KYC upload Click here <LINK>","Cảnh báo: tài khoản ngân hàng/trực tuyến của cô đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000134,PUBSEL_000134,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Dear Customer your India Post payment bank (IPPB) Account has been blocked <DATE_TIME> please update your Pan Card Click on the link <LINK>,Thông báo dịch vụ/tài khoản của chú sẽ bị tạm ngưng do thanh toán chưa hoàn tất. Vui lòng truy cập <LINK> để cập nhật hoặc thanh toán.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000135,PUBSEL_000135,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR HDFC USER Your A/C will be blocked <DATE_TIME> update PAN card for KYC verify your account login with NetBanking kyc Click here <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của ông/bà đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000136,PUBSEL_000136,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"DEAR SBI Y0N0 USER Your(A/C)will be blocked <DATE_TIME> update your PANCARD for €KYC verify your login with ,NetBanking,Click link, <LINK>","Cảnh báo: tài khoản ngân hàng/trực tuyến của cô/chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000137,PUBSEL_000137,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"DEAR SBI USER, Your A/C will be blocked <DATE_TIME>. update your PANCARD for KYC. verify your account login NetBanking Click here. <LINK>","Cảnh báo: tài khoản ngân hàng/trực tuyến của bác đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000138,PUBSEL_000138,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI Y0NO USER Your A/C. will be Suspended <DATE_TIME> update PANCARD for KYC_verify your account login with NetBanking Click <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của cô đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000139,PUBSEL_000139,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI YONO USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Click <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000140,PUBSEL_000140,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI YONO USER Your A/c-will be blocked <DATE_TIME> update-PANCARD for KYC-verify your account login with NetBanking click <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của ông/bà đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000141,PUBSEL_000141,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Dear India Post Payment Bank User Your Account Has been blocked <DATE_TIME> please update your pan card click here the link <LINK>,Thông báo dịch vụ/tài khoản của cô/chú sẽ bị tạm ngưng do thanh toán chưa hoàn tất. Vui lòng truy cập <LINK> để cập nhật hoặc thanh toán.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000142,PUBSEL_000142,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI YONO USER Your A/c-will be blocked today.updated-PANCARD for <LINK>rify your account login with NetBanking click link.,"Cảnh báo: tài khoản ngân hàng/trực tuyến của bác đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000143,PUBSEL_000143,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,SBI Y0N0 USER your A/C will be blocked today.update PANCARD for kyc verify your. Account login with NetBanking kyc Click <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của cô đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000144,PUBSEL_000144,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,DEAR SBI YONO USER Your A/c-will be blocked today.update-PANCARD for <LINK>rify your account login with NetBanking click link.,"Cảnh báo: tài khoản ngân hàng/trực tuyến của chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000145,PUBSEL_000145,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,"TransUnion SA experienced a cyber incident affecting your personal information. For more details & steps to protect your identity, please type <LINK> into your browser. (Be cautious about clicking links.) Please remember that a TransUnion representative will never ask for your (1) banking details (2) bank pin (3) user login password. Your unique voucher code is **** expiry date <DATE_TIME> (mm/dd/yy).",Ông/bà cần đăng nhập vào máy chủ bảo mật qua <LINK> để xác nhận thông tin đăng nhập/tài khoản.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000146,PUBSEL_000146,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Xj6hfm We found a suspicious transaction for security reasons we have disabled your account. Please secure and verify your payment method to reactivate your account. Click and follow the instructions from the following link: <LINK> If you do not complete the verification process before <DATE_TIME> your Amazon account will be terminated. Sincerely Amazon Team,"Ngân hàng thông báo thẻ/tài khoản của cô/chú vừa phát sinh giao dịch. Nếu không phải cô/chú thực hiện, hãy bấm <LINK> hoặc gọi <PHONE> để kiểm tra.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000147,PUBSEL_000147,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,We found a suspicious transaction for security reasons we have disabled your account. Please secure and verify your payment method to reactivate your account. Click and follow the instructions from the following link: <LINK> If you do not complete the verification process before <DATE_TIME> your Amazon account will be terminated. Sincerely Amazon Team,"Ngân hàng thông báo thẻ/tài khoản của bác vừa phát sinh giao dịch. Nếu không phải bác thực hiện, hãy bấm <LINK> hoặc gọi <PHONE> để kiểm tra.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000148,PUBSEL_000148,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Dear SBI user your SBI YON0 Account will be bLocked <DATE_TIME> please submit your PAN card right now click here link and login net banking <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của cô đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000149,PUBSEL_000149,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Dear customer your IndusInd Bank account has been blocked please update your KYC verification secure login link click here to link <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000150,PUBSEL_000150,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your bank details: <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của ông/bà đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000151,PUBSEL_000151,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,We're aware of a scam pretending to be from ubank. The SMS may even claim to be from ubank and appear in the same thread as legitimate ubank SMSs. Don't call the number click on any links or send any info to them. Ubank would never ask you to transfer money or enter banking details this way. Our phone number is <PHONE> so please don't call us on any other number that comes to you via text. Please be alert this holiday period. A payment of 3000AUD has been scheduled to leave on 13/12. If this was NOT you please visit: <LINK>,Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000152,PUBSEL_000152,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Dear Customer your H.D.F.C NET BANKING! Account Will be Suspended! Today Please Update Your PAN CARD Click here to link <LINK> Dear Customer your H.D.F.C NET BANKING! Account Will be Suspended! Today Please Update Your PAN CARD Click here to link <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của bác đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000153,PUBSEL_000153,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Your Knab App has been blocked for security reasons due to a suspicious login attempt. Log in now and verify your Knab Mobile Banking and prevent blocking of your account via the website: <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của cô đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000154,PUBSEL_000154,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Dear SBI USER Your <NAME> A/C will be Blocked <DATE_TIME>. Please Update Your Pan-Card Verify Your Net-banking KYC Detail Click On link <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000155,PUBSEL_000155,reportsmishing_imc25,CC BY 4.0,banking,SCAM,OTP_BANK,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your PAN number <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của ông/bà đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000156,PUBSEL_000156,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"<NRP> Post : Dear customers, your package awaits delivery. Transportation code: <US_DRIVER_LICENSE> Last update: received at the post office (<DATE_TIME>). Parcel status: awaiting payment. Confirm payment of 99 CZK using the following link: <LINK> Note: We will not charge you any fees until dispatched. :registered:Czech Post .","Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền rs,. Hãy bấm <LINK> để điền thông tin/nhận tiền.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000157,PUBSEL_000157,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"<LINK> : We found a suspicious transaction, for security reasons we have deactivated your account. please secure and verify your payment method to reactivate your account, click and follow the instructions from the following link: <LINK>","Ngân hàng thông báo thẻ/tài khoản của bác vừa phát sinh giao dịch. Nếu không phải bác thực hiện, hãy bấm <LINK> hoặc gọi <PHONE> để kiểm tra.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000158,PUBSEL_000158,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,MAIL [ customer service ]: Your package is ready for delivery within <DATE_TIME> confirm the customs payment (€264) at the following link: <LINK> Ensure that your mobile phone is near you to verify your identity via SMS verification.,Cô cần đăng nhập vào máy chủ bảo mật qua <LINK> để xác nhận thông tin đăng nhập/tài khoản.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000159,PUBSEL_000159,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"<LINK> : We found a suspicious transaction, for security reasons we have disabled your account. please secure and verify your payment method to reactivate your account, click and follow the instructions from the following link:","Ngân hàng thông báo thẻ/tài khoản của chú vừa phát sinh giao dịch. Nếu không phải chú thực hiện, hãy bấm <LINK> hoặc gọi <PHONE> để kiểm tra.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000160,PUBSEL_000160,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"CONGRATULATIONS!!, you have won one of 10 Brand New VW Polos in the <LINK> competition. The vehicle is scheduled to be delivered from <LOCATION> to your home address at <DATE_TIME>. Kindly pay vehicle delivery fees of <US_DRIVER_LICENSE>.00 via EFT to [Bank Name: Standard Bank. Account no: <BANK_ACCOUNT>. Branch code:<US_DRIVER_LICENSE>] before <DATE_TIME> and email proof of payment to <EMAIL_ADDRESS> .Ref No: (AT4617SA).",Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000161,PUBSEL_000161,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"We've suspend your Amazon account due to unusual activity. New Login attempt has been blocked from : Mozilla Firefox 8.7 <PHONE> - <LOCATION> ] Your Amazon account has been locked by our system. If this wasn't you, please verify with link below: <LINK> If you do not verify your identity within <DATE_TIME>, your account will be suspended. Sincerely, Amazon Teams","Cảnh báo: tài khoản ngân hàng/trực tuyến của cô/chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000162,PUBSEL_000162,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"CORREOS SERVICE: Your package is ready for delivery, confirm the customs payment of (€164) at the following link: <LINK> TAX AGENCY: You have been qualified for a tax refund of (€263). Find more information on the web page: <LOCATION>",Thông báo từ cơ quan/dịch vụ cho biết bác có khoản hỗ trợ hoặc hoàn tiền €164. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000163,PUBSEL_000163,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <LINK> Please take action on your account within <DATE_TIME> to avoid permanent suspension. Regards, Am","Cảnh báo: tài khoản ngân hàng/trực tuyến của cô đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000164,PUBSEL_000164,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,Dear customer: Your package is ready for delivery confirm customs payment of (1.79 €) on the following link: <LINK> Payment of import tax package (2.64€) is still pending for CORREOS EXPRESS Pay securely at <LINK>,Thông báo từ cơ quan/dịch vụ cho biết chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000165,PUBSEL_000165,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,POSTAL SERVICE : Your package is ready for delivery confirm shipping payment of 264 € at the following link : <LINK>,Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000166,PUBSEL_000166,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"Amazon Activity Reminder. We've suspended your Amazon due to unusual activity Login attempt from : <PHONE> - <LOCATION> (<LOCATION>) ] Device: <NAME> (Windows NT 7.5) Our system has been locked your Amaz on account To unlock your Amazon account, please verify your identity be low : <LINK> You need to verify your account before 29 Jun, <DATE_TIME> or your Amazon account will be terminated Sincerely, Amazon Team Support","Cảnh báo: tài khoản ngân hàng/trực tuyến của cô/chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
