id,base_case_id,text,label,scam_type,severity,reason,evidence_span,recommended_action,risk_factor,harm_type,target_group,region_variant,noise_type,source,license,is_synthetic,privacy_level,split
FINAL_000081,SAFE_0047,"Mã đơn hàng của chú là 123456, hàng sẽ giao trong hôm nay.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,STANDARD,ABBREVIATION,vietnamese_synthetic,self-created,True,no_pii,valid
FINAL_000451,PHISHING_LINK_0078,"Cô/chú cứ bình tĩnh, bên cháu hỗ trợ nhanh thôi. Mệ bấm link <LINK> để xác minh tài khoản trước khi bị khóa. Làm ngay để tránh bị khóa dịch vụ.",SCAM,PHISHING_LINK,HIGH,Dụ người dùng bấm link lạ để đánh cắp thông tin.,<LINK>; bấm link; đăng nhập,Không bấm link lạ. Chỉ truy cập website hoặc ứng dụng chính thức.,technical_confusion; urgency,credential_theft; malware_install,elderly,CENTRAL,LONG_CONTEXT,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000307,SAFE_0265,Chú nhớ uống thuốc đúng giờ nha ạ.,SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,STANDARD,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_001174,SUSPICIOUS_0107,Ben em can bac xac nhan giao dich nay ngay hom nay giúp bên em nhé.,SUSPICIOUS,UNKNOWN,MEDIUM,Nội dung có yêu cầu xác minh hoặc cung cấp thông tin nhưng chưa đủ bằng chứng kết luận lừa đảo.,xác minh; thông tin cá nhân; đường dẫn; phản hồi sớm,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,STANDARD,NO_DIACRITICS,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000082,SAFE_0001,"Ngân hàng thông báo bảo trì hệ thống vào tối nay, không yêu cầu cung cấp thông tin.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,NORTH,NONE,vietnamese_synthetic,self-created,True,no_pii,test
FINAL_001015,SAFE_0018,"Con đặt xe cho bác rồi, tài xế sẽ đến trong 10 phút.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,NORTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_001443,PHISHING_LINK_0550,Con hỏi thăm sức khỏe chút. Cô bấm link <LINK> để xác minh tài khoản trước khi bị khóa.,SCAM,PHISHING_LINK,HIGH,Dụ người dùng bấm link lạ để đánh cắp thông tin.,<LINK>; bấm link; đăng nhập,Không bấm link lạ. Chỉ truy cập website hoặc ứng dụng chính thức.,technical_confusion; urgency,credential_theft; malware_install,elderly,SOUTH,MIXED_INTENT,vietnamese_synthetic,self-created,True,no_pii,test
FINAL_000362,LOAN_SCAM_0208,"Con hỏi thăm sức khỏe chút. Cô được duyệt vay 50 triệu, cần đóng phí bảo hiểm trước để giải ngân.",SCAM,LOAN_SCAM,HIGH,"Lừa vay tiền, yêu cầu đóng phí trước hoặc gửi giấy tờ cá nhân.",đóng phí; giải ngân; gửi CCCD; phí hồ sơ,Không gửi giấy tờ cá nhân hoặc đóng phí trước cho dịch vụ vay không rõ nguồn.,financial_pressure; urgency,financial_loss; identity_theft,elderly,NORTH,MIXED_INTENT,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_001056,SELF_SUSPICIOUS_0051,"Bai chia se ke co nhan vien tu xung ben dich vu khach hang goi den, noi se ho tro cap nhat thong tin cho me. Nguoi nay noi chuyen kha lich su nhung dung so la va khong cung cap duoc ma nhan vien. Chua co yeu cau tien, nhung co dau hieu can canh giac.",SUSPICIOUS,UNKNOWN,MEDIUM,Có yêu cầu xác minh/cung cấp thông tin nhưng chưa đủ dữ kiện kết luận lừa đảo.,xác minh; thông tin cá nhân; trong hôm nay,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,CENTRAL,TYPO,self_created_long_context_based_on_public_warning_taxonomy,self-created,True,no_pii,test
FINAL_000951,FAKE_POLICE_0588,"Bên viện kiểm sát yêu cầu cô hợp tác ngay, nếu không sẽ bị phong tỏa tài sản Bên cháu đang chờ phản hồi.",SCAM,FAKE_POLICE,HIGH,"Giả danh cơ quan chức năng, đe dọa và yêu cầu chuyển tiền.",công an; viện kiểm sát; vụ án; chuyển tiền,Không chuyển tiền. Gọi người thân hoặc cơ quan công an địa phương để xác minh.,authority_impersonation; fear; secrecy,financial_loss,elderly,STANDARD,OBFUSCATION,vietnamese_synthetic,self-created,True,no_pii,test
FINAL_000767,FAKE_POLICE_0585,"Chúng tôi là công an, bác đang liên quan đến vụ án rửa tiền, cần chuyển tiền để điều tra.",SCAM,FAKE_POLICE,HIGH,"Giả danh cơ quan chức năng, đe dọa và yêu cầu chuyển tiền.",công an; viện kiểm sát; vụ án; chuyển tiền,Không chuyển tiền. Gọi người thân hoặc cơ quan công an địa phương để xác minh.,authority_impersonation; fear; secrecy,financial_loss,elderly,NORTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000092,OTP_BANK_0035,Bác gửi mã OT P vừa nhận được để ngân hàng xác minh t.khoản ngay nhé.,SCAM,OTP_BANK,HIGH,Yêu cầu cung cấp OTP hoặc mã xác nhận ngân hàng.,mã OTP; mã xác nhận; dãy 6 số,Không cung cấp OTP hoặc mã xác nhận. Gọi trực tiếp ngân hàng để kiểm tra.,urgency; technical_confusion,credential_theft,elderly,NORTH,OBFUSCATION,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000788,SELF_SUSPICIOUS_0043,"Mot tai khoang mang xa hoi moi ket ban voi bac, hoi tham suc khoe nhieu ngay roi bat dau noi ve mot co hoi dau tu. Nguoi nay chua yeu cau chuyen tien nhung lien tuc hua loi nhuan cao. Can theo doi them truoc khi ket luan.",SUSPICIOUS,UNKNOWN,MEDIUM,Có yêu cầu xác minh/cung cấp thông tin nhưng chưa đủ dữ kiện kết luận lừa đảo.,xác minh; thông tin cá nhân; trong hôm nay,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,NORTH,TYPO,self_created_long_context_based_on_public_warning_taxonomy,self-created,True,no_pii,train
FINAL_000557,SUSPICIOUS_0101,Chu xac minh tai khoan giup ben em trong hom nay nhe.,SUSPICIOUS,UNKNOWN,MEDIUM,Nội dung có yêu cầu xác minh hoặc cung cấp thông tin nhưng chưa đủ bằng chứng kết luận lừa đảo.,xác minh; thông tin cá nhân; đường dẫn; phản hồi sớm,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,NORTH,TYPO,vietnamese_synthetic,self-created,True,no_pii,valid
FINAL_000752,SAFE_0203,"Con dat xe cho bac roi, tai xe se den trong 10 phut nha.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,CENTRAL,TYPO,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000774,SELF_SAFE_0053,"Người giao hàng nhắn cho bác rằng đơn hàng sẽ giao trong buổi chiều và nếu không tiện nhận thì có thể hẹn lại. Tin nhắn chỉ hỏi thời gian nhận hàng, không yêu cầu bấm link, trả phí hay cung cấp thông tin cá nhân. Mã tình huống tham khảo: SELF_000293.",SAFE,NONE,LOW,"Thông báo giao hàng bình thường, không chứa link lạ hoặc yêu cầu thanh toán bất thường.",hẹn lại thời gian nhận hàng; không yêu cầu bấm link,"Không cần cảnh báo mạnh. Có thể tiếp tục trò chuyện bình thường, nhưng vẫn nhắc người dùng không chia sẻ OTP nếu cần.",none,none,general,CENTRAL,NONE,self_created_long_context_hard_negative,self-created,True,no_pii,train
FINAL_001310,SELF_SAFE_0042,"Tin nhắn của con cháu hỏi o tối nay có muốn gọi video với cả nhà không. Cuộc trò chuyện chỉ xoay quanh chuyện ăn uống, sức khỏe và lịch sinh hoạt. Không có yêu cầu chuyển tiền hay cung cấp thông tin riêng tư.",SAFE,NONE,LOW,"Cuộc trò chuyện gia đình bình thường, không chứa dấu hiệu lừa đảo.",ăn uống; sức khỏe; không yêu cầu chuyển tiền,"Không cần cảnh báo mạnh. Có thể tiếp tục trò chuyện bình thường, nhưng vẫn nhắc người dùng không chia sẻ OTP nếu cần.",none,none,general,CENTRAL,NONE,self_created_long_context_hard_negative,self-created,True,no_pii,train
FINAL_001091,SAFE_0117,Chú kiểm tra giúp con lịch hẹn khám bệnh ngày mai nhé.,SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,NORTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000352,SELF_SUSPICIOUS_0011,"Bài chia sẻ kể có nhân viên tự xưng bên dịch vụ khách hàng gọi đến, nói sẽ hỗ trợ cập nhật thông tin cho má. Người này nói chuyện khá lịch sự nhưng dùng số lạ và không cung cấp được mã nhân viên. Chưa có yêu cầu tiền, nhưng có dấu hiệu cần cảnh giác.",SUSPICIOUS,UNKNOWN,MEDIUM,Có yêu cầu xác minh/cung cấp thông tin nhưng chưa đủ dữ kiện kết luận lừa đảo.,xác minh; thông tin cá nhân; trong hôm nay,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,True,no_pii,train
FINAL_001115,SELF_INVESTMENT_0002,"Ba kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này mời ba tham gia nhóm đầu tư nội bộ có chuyên gia đọc lệnh, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ hướng dẫn ba tải app ngoài và gửi ảnh chuyển khoản cho nhóm. Khi ba muốn rút tiền, họ yêu cầu đóng thêm phí verify.",SCAM,INVESTMENT,HIGH,"Hứa lợi nhuận cao bất thường, cam kết không rủi ro và yêu cầu nạp tiền.",lợi nhuận cao; cam kết lãi; nạp tiền; chuyên gia hỗ trợ,Không nạp tiền vào sàn/nhóm đầu tư không rõ pháp lý. Hỏi người thân hoặc chuyên gia tài chính.,greed; false_promise; social_proof,financial_loss,elderly,SOUTH,CODE_SWITCHING,self_created_long_context_based_on_public_warning_taxonomy,self-created,True,no_pii,train
FINAL_000525,SAFE_0346,Bac nho uong thuoc dung gio nha nhé.,SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,STANDARD,TYPO,vietnamese_synthetic,self-created,True,no_pii,test
FINAL_000828,OTP_BANK_0043,"Tài khoản của cô đang bị khóa, gửi mã xác nhận để mở lại Làm ngay giúp bên cháu.",SCAM,OTP_BANK,HIGH,Yêu cầu cung cấp OTP hoặc mã xác nhận ngân hàng.,mã OTP; mã xác nhận; dãy 6 số,Không cung cấp OTP hoặc mã xác nhận. Gọi trực tiếp ngân hàng để kiểm tra.,urgency; technical_confusion,credential_theft,elderly,STANDARD,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_001584,LOAN_SCAM_0373,Me muon vay nhanh khong can gap mat thi gui CCCD va phi ho so truoc.,SCAM,LOAN_SCAM,HIGH,"Lừa vay tiền, yêu cầu đóng phí trước hoặc gửi giấy tờ cá nhân.",đóng phí; giải ngân; gửi CCCD; phí hồ sơ,Không gửi giấy tờ cá nhân hoặc đóng phí trước cho dịch vụ vay không rõ nguồn.,financial_pressure; urgency,financial_loss; identity_theft,elderly,CENTRAL,NO_DIACRITICS,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000073,SELF_OTP_BANK_0013,"Đoạn tin nhắn bắt đầu bằng lời hỏi thăm sức khỏe của má, sau đó người gửi gửi tin nhắn giống brandname ngân hàng, yêu cầu cập nhật hồ sơ trong ngày. Trong các tin tiếp theo, họ yêu cầu má đọc mã OTP vừa nhận được để hoàn tất xác minh. Nếu không làm ngay, họ dọa tài khoản sẽ bị khóa và không rút được tiền.",SCAM,OTP_BANK,HIGH,Yêu cầu cung cấp OTP/mã xác nhận hoặc thông tin ngân hàng cho người lạ.,mã OTP; mã xác nhận; tài khoản ngân hàng; xác minh ngay,"Không cung cấp OTP, mật khẩu hoặc mã xác nhận. Gọi trực tiếp tổng đài chính thức của ngân hàng.",urgency; technical_confusion; authority_impersonation,credential_theft; financial_loss,elderly,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,True,no_pii,train
FINAL_001566,OTP_BANK_0405,Má gửi mã OTP vừa nhận được để ngân hàng xác minh tài khoản ngay nhé.,SCAM,OTP_BANK,HIGH,Yêu cầu cung cấp OTP hoặc mã xác nhận ngân hàng.,mã OTP; mã xác nhận; dãy 6 số,Không cung cấp OTP hoặc mã xác nhận. Gọi trực tiếp ngân hàng để kiểm tra.,urgency; technical_confusion,credential_theft,elderly,SOUTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000555,SELF_PRIZE_GIFT_0011,"Ba kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này nói ba được chọn nhận tiền hỗ trợ trong chương trình khuyến mãi, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ bảo ba gửi căn cước, địa chỉ nhà và số tài khoản để nhận thưởng. Người nhắn liên tục chúc mừng để tạo cảm giác đã trúng thật.",SCAM,PRIZE_GIFT,HIGH,Lấy lý do trúng thưởng/nhận quà để yêu cầu đóng phí hoặc cung cấp thông tin.,trúng thưởng; nhận quà; phí vận chuyển; thông tin cá nhân,Không chuyển phí nhận thưởng. Kiểm tra chương trình trên kênh chính thức.,greed; false_promise; urgency,financial_loss; privacy_leak,elderly,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,True,no_pii,train
FINAL_000200,SAFE_0093,"Cô ơi, tối nay cả nhà gọi video nhé nha.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,NORTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000761,EMERGENCY_MONEY_0145,"Chu dung hoi nhieu, con can tien xu ly viec khan cap, chuyen ngai giup con.",SCAM,EMERGENCY_MONEY,HIGH,"Giả danh người thân, tạo tình huống khẩn cấp và yêu cầu chuyển tiền.",cấp cứu; chuyển gấp; đừng gọi lại; khẩn cấp,Không chuyển tiền vội. Gọi trực tiếp cho người thân qua số quen thuộc để xác minh.,urgency; trust_abuse; secrecy,financial_loss,elderly,STANDARD,TYPO,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_001022,OTP_BANK_0211,"Con hỏi thăm sức khỏe chút. Tài khoản của chú đang bị khóa, gửi mã xác nhận để mở lại.",SCAM,OTP_BANK,HIGH,Yêu cầu cung cấp OTP hoặc mã xác nhận ngân hàng.,mã OTP; mã xác nhận; dãy 6 số,Không cung cấp OTP hoặc mã xác nhận. Gọi trực tiếp ngân hàng để kiểm tra.,urgency; technical_confusion,credential_theft,elderly,STANDARD,MIXED_INTENT,vietnamese_synthetic,self-created,True,no_pii,valid
FINAL_000973,SAFE_0322,"Con đặt xe cho bác rồi, tài xế sẽ đến trong 10 phút chiều nay cũng được nha.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,STANDARD,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000745,PRIZE_GIFT_0169,"Bác trúng thưởng may mắn, chuyển phí vận chuyển để nhận quà ngay hôm nay. please check now",SCAM,PRIZE_GIFT,HIGH,Dùng quà tặng hoặc trúng thưởng để dụ cung cấp thông tin hoặc chuyển phí.,trúng thưởng; nhận quà; đóng phí; chuyển phí,Không chuyển phí hoặc cung cấp thông tin cá nhân để nhận quà không rõ nguồn.,greed; urgency,financial_loss; privacy_leak,elderly,CENTRAL,CODE_SWITCHING,vietnamese_synthetic,self-created,True,no_pii,valid
FINAL_001439,SUSPICIOUS_0130,Chu gui thong tin de ben em cap nhat ho so.,SUSPICIOUS,UNKNOWN,MEDIUM,Nội dung có yêu cầu xác minh hoặc cung cấp thông tin nhưng chưa đủ bằng chứng kết luận lừa đảo.,xác minh; thông tin cá nhân; đường dẫn; phản hồi sớm,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,SOUTH,NO_DIACRITICS,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000218,SAFE_0105,"Bác ơi, tối nay cả nhà gọi video nhé ạ.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,CENTRAL,NONE,vietnamese_synthetic,self-created,True,no_pii,valid
FINAL_000649,PRIZE_GIFT_0296,"Bên em tặng cô phần quà tri ân, cần cung cấp thông tin cá nhân để nhận Nếu chậm trễ tài khoản có thể bị khóa.",SCAM,PRIZE_GIFT,HIGH,Dùng quà tặng hoặc trúng thưởng để dụ cung cấp thông tin hoặc chuyển phí.,trúng thưởng; nhận quà; đóng phí; chuyển phí,Không chuyển phí hoặc cung cấp thông tin cá nhân để nhận quà không rõ nguồn.,greed; urgency,financial_loss; privacy_leak,elderly,SOUTH,NONE,vietnamese_synthetic,self-created,True,no_pii,test
FINAL_000703,SUSPICIOUS_0039,Bên em cần cô xác nhận giao dịch này ngay hôm nay.,SUSPICIOUS,UNKNOWN,MEDIUM,Nội dung có yêu cầu xác minh hoặc cung cấp thông tin nhưng chưa đủ bằng chứng kết luận lừa đảo.,xác minh; thông tin cá nhân; đường dẫn; phản hồi sớm,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,NORTH,OBFUSCATION,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000483,SELF_SAFE_0022,"Người giao hàng nhắn cho chú rằng đơn hàng sẽ giao trong buổi chiều và nếu không tiện nhận thì có thể hẹn lại. Tin nhắn chỉ hỏi thời gian nhận hàng, không yêu cầu bấm link, trả phí hay cung cấp thông tin cá nhân. Mã tình huống tham khảo: SELF_000262.",SAFE,NONE,LOW,"Thông báo giao hàng bình thường, không chứa link lạ hoặc yêu cầu thanh toán bất thường.",hẹn lại thời gian nhận hàng; không yêu cầu bấm link,"Không cần cảnh báo mạnh. Có thể tiếp tục trò chuyện bình thường, nhưng vẫn nhắc người dùng không chia sẻ OTP nếu cần.",none,none,general,NORTH,NONE,self_created_long_context_hard_negative,self-created,True,no_pii,valid
FINAL_000116,JOB_SCAM_0463,"Chú nhận job online, hoàn thành đơn đầu tiên sẽ được hoàn tiền và thưởng.",SCAM,JOB_SCAM,MEDIUM,"Lừa việc làm online, yêu cầu đóng phí hoặc nạp tiền trước.",nạp trước; đóng phí; kích hoạt tài khoản,Không đóng phí để nhận việc. Kiểm tra công ty và hợp đồng rõ ràng.,financial_pressure; false_promise,financial_loss,elderly,SOUTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_001051,SAFE_0038,"Hom nay troi mua, co nho mang ao mua.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,NORTH,TYPO,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000459,SAFE_0034,Bác kiểm tra giúp con lịch hẹn khám bệnh ngày mai nhé.,SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,STANDARD,NONE,vietnamese_synthetic,self-created,True,no_pii,test
FINAL_001588,PRIZE_GIFT_0268,"Ben em tang ba phan qua tri an, can cung cap thong tin ca nhan de nhan.",SCAM,PRIZE_GIFT,HIGH,Dùng quà tặng hoặc trúng thưởng để dụ cung cấp thông tin hoặc chuyển phí.,trúng thưởng; nhận quà; đóng phí; chuyển phí,Không chuyển phí hoặc cung cấp thông tin cá nhân để nhận quà không rõ nguồn.,greed; urgency,financial_loss; privacy_leak,elderly,SOUTH,TYPO,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_001092,SAFE_0084,"Hôm nay trời mưa, cô nhớ mang áo mưa.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,STANDARD,NONE,vietnamese_synthetic,self-created,True,no_pii,test
FINAL_000187,FAKE_POLICE_0277,"Bên viện kiểm sát yêu cầu bác hợp tác ngay, nếu không sẽ bị phong tỏa tài sản. please check now",SCAM,FAKE_POLICE,HIGH,"Giả danh cơ quan chức năng, đe dọa và yêu cầu chuyển tiền.",công an; viện kiểm sát; vụ án; chuyển tiền,Không chuyển tiền. Gọi người thân hoặc cơ quan công an địa phương để xác minh.,authority_impersonation; fear; secrecy,financial_loss,elderly,STANDARD,CODE_SWITCHING,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000273,PHISHING_LINK_0429,Vui lòng truy cập <LINK> để nhận hỗ trợ hoàn tiền Hoàn tất sớm giúp bên em.,SCAM,PHISHING_LINK,HIGH,Dụ người dùng bấm link lạ để đánh cắp thông tin.,<LINK>; bấm link; đăng nhập,Không bấm link lạ. Chỉ truy cập website hoặc ứng dụng chính thức.,technical_confusion; urgency,credential_theft; malware_install,elderly,SOUTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000120,SAFE_0159,Mệ kiểm tra giúp con lịch hẹn khám bệnh ngày mai nhé nhé.,SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,CENTRAL,NONE,vietnamese_synthetic,self-created,True,no_pii,valid
FINAL_001072,SELF_INVESTMENT_0001,"Bai chia se mo ta mot truong hop nguoi cao tuoi nhan duoc cuoc goi la: nguoi goi gioi thieu app dau tu moi, chi can nap thu so nho la co lai ngay. Sau do ho de nghi bac tang von neu muon rut khoan lai dang treo. Nhom chat co nhieu tai khoan phu hoi thuc bac vao lenh ngay. Gia dinh nghi ngo day la tinh huong lua dao vi noi dung tao ap luc va yeu cau hanh dong lien quan den tien hoac thong tin nhay cam.",SCAM,INVESTMENT,HIGH,"Hứa lợi nhuận cao bất thường, cam kết không rủi ro và yêu cầu nạp tiền.",lợi nhuận cao; cam kết lãi; nạp tiền; chuyên gia hỗ trợ,Không nạp tiền vào sàn/nhóm đầu tư không rõ pháp lý. Hỏi người thân hoặc chuyên gia tài chính.,greed; false_promise; social_proof,financial_loss,elderly,CENTRAL,NO_DIACRITICS,self_created_long_context_based_on_public_warning_taxonomy,self-created,True,no_pii,train
FINAL_000357,LOAN_SCAM_0137,"O được duyệt vay 50 triệu, cần đóng phí bảo hiểm trước để giải ngân.",SCAM,LOAN_SCAM,HIGH,"Lừa vay tiền, yêu cầu đóng phí trước hoặc gửi giấy tờ cá nhân.",đóng phí; giải ngân; gửi CCCD; phí hồ sơ,Không gửi giấy tờ cá nhân hoặc đóng phí trước cho dịch vụ vay không rõ nguồn.,financial_pressure; urgency,financial_loss; identity_theft,elderly,CENTRAL,NONE,vietnamese_synthetic,self-created,True,no_pii,test
FINAL_000476,SAFE_0398,"Hom nay troi mua, ma nho mang ao mua.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,SOUTH,NO_DIACRITICS,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000248,PRIZE_GIFT_0149,"Chúc mừng bác đã trúng xe máy, bấm <LINK> để nhận quà.",SCAM,PRIZE_GIFT,HIGH,Dùng quà tặng hoặc trúng thưởng để dụ cung cấp thông tin hoặc chuyển phí.,trúng thưởng; nhận quà; đóng phí; chuyển phí,Không chuyển phí hoặc cung cấp thông tin cá nhân để nhận quà không rõ nguồn.,greed; urgency,financial_loss; privacy_leak,elderly,NORTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000556,SAFE_0244,Con gửi link bài báo này cho chú đọc thử ạ.,SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,NORTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000018,SAFE_0169,"Hôm nay trời mưa, cô nhớ mang áo mưa nhé.",SAFE,NONE,LOW,Nội dung bình thường hoặc không có yêu cầu nguy hiểm.,,Không cần cảnh báo. Có thể tiếp tục trò chuyện bình thường.,none,none,general,NORTH,NONE,vietnamese_synthetic,self-created,True,no_pii,train
FINAL_000875,SELF_PRIZE_GIFT_0002,"Má kể lại rằng có người gọi điện trong lúc ở nhà một mình. Người này nói má được chọn nhận tiền hỗ trợ trong chương trình khuyến mãi, nói chuyện rất tự tin và dùng nhiều từ ngữ giống cơ quan chính thức. Tiếp theo họ yêu cầu đóng thuế/quỹ hồ sơ trước khi trao thưởng. Họ dặn má chuyển phí nhỏ trước để nhận món quà lớn.",SCAM,PRIZE_GIFT,HIGH,Lấy lý do trúng thưởng/nhận quà để yêu cầu đóng phí hoặc cung cấp thông tin.,trúng thưởng; nhận quà; phí vận chuyển; thông tin cá nhân,Không chuyển phí nhận thưởng. Kiểm tra chương trình trên kênh chính thức.,greed; false_promise; urgency,financial_loss; privacy_leak,elderly,SOUTH,NONE,self_created_long_context_based_on_public_warning_taxonomy,self-created,True,no_pii,train
FINAL_000353,SUSPICIOUS_0090,Ben em can co xac nhan giao dich nay ngay hom nay giúp bên em nhé.,SUSPICIOUS,UNKNOWN,MEDIUM,Nội dung có yêu cầu xác minh hoặc cung cấp thông tin nhưng chưa đủ bằng chứng kết luận lừa đảo.,xác minh; thông tin cá nhân; đường dẫn; phản hồi sớm,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,NORTH,NO_DIACRITICS,vietnamese_synthetic,self-created,True,no_pii,valid
FINAL_000924,SUSPICIOUS_0191,Em có cơ hội đầu tư muốn giới thiệu cho o giúp bên em nhé.,SUSPICIOUS,UNKNOWN,MEDIUM,Nội dung có yêu cầu xác minh hoặc cung cấp thông tin nhưng chưa đủ bằng chứng kết luận lừa đảo.,xác minh; thông tin cá nhân; đường dẫn; phản hồi sớm,Cần kiểm tra nguồn gửi. Không cung cấp thông tin nhạy cảm nếu chưa xác minh.,uncertainty; possible_social_engineering,privacy_leak,general,CENTRAL,NONE,vietnamese_synthetic,self-created,True,no_pii,train
