public_selected_id,source,source_license,original_id,original_language,original_label,source_scam_type,mapped_label,scam_type,score,hard_neg_score,selection_reason,original_text
PUBSEL_000181,reportsmishing_imc25,CC BY 4.0,REP_025555,Korean,government,government,SCAM,FAKE_POLICE,20,8,ReportSmishing government selected by quota and relevance,"[KT notice] National Voice Phishing Damage Prevention Campaign. [Investigator Situation] ""I'm an investigator from <LOCATION>. You're involved in financial crime."" [Government Situation] You're the candidate for policy aid. Please help with the following URL. [Acquaintance/Family Situation] ""Please urgently send 900,000 won as I need money."" [Delivery Company Situation] Shipping started. Please track your shipment at <URL>.xx [Overseas Payment] Successful payment of 575,000 won, Customer center <PHONE_NUMBER> [Financial Institution Situation] [XX Bank] Loan interest rate replacement up to 10,000,000 is possible. Customer center <PHONE> [Company Situation] [Victim Assistance] Damage assistance due to service failure through the following link."
PUBSEL_000182,reportsmishing_imc25,CC BY 4.0,REP_024488,English,government,government,SCAM,FAKE_POLICE,17,5,ReportSmishing government selected by quota and relevance,"Dear Sir, You have been approved an income tax refund of Rs. 15,490 / -, the amount will be credited to your account shortly. Please verify your account number 5XXXXX6755. If this is not correct, please update your bank account information by visiting the link below. <URL> Be careful: This is the new way of bank fraud, don't click on the link in the message. Be careful. Forward this message to all your acquaintances."
PUBSEL_000183,reportsmishing_imc25,CC BY 4.0,REP_024583,English,government,government,SCAM,FAKE_POLICE,16,3,ReportSmishing government selected by quota and relevance,"Urgent Notice! Dear <NAMED_ENTITY>.R , the Incometax_Department requires you to click <LINK> to submit a formal application for the payment of your unclaimed and overdue tax-refund of 24,252INR."
PUBSEL_000184,reportsmishing_imc25,CC BY 4.0,REP_024594,English,government,government,SCAM,FAKE_POLICE,16,3,ReportSmishing government selected by quota and relevance,"Urgent Notice! Dear <NAMED_ENTITY>, the Incometax_Department requires you to click <LINK> to submit a formal application for the payment of your unclaimed and overdue tax-refund of 24,252INR."
PUBSEL_000185,reportsmishing_imc25,CC BY 4.0,REP_024473,English,government,government,SCAM,FAKE_POLICE,16,3,ReportSmishing government selected by quota and relevance,"Urgent Notice! Dear *****, the Incometax_Department requires you to click <LINK> to submit a formal application for the payment of your unclaimed and overdue tax-refund of 24,252INR."
PUBSEL_000186,reportsmishing_imc25,CC BY 4.0,REP_024431,English,government,government,SCAM,FAKE_POLICE,15,5,ReportSmishing government selected by quota and relevance,"['Dear RUPIT KAR, Incometax-Department notifies you of your approved Refund of Rs45,290.89 which has accumulated over <DATE_TIME><URL>ndly click <URL> verify your details with your phone number to ensure the crediting of your Refund into your account.', 'Dear RUPIT KAR, Incometax-department requires you to click <URL> in-order to submit a formal refund request for the remittance of your approved refund of Rs45,109.89 which has accumulated over <DATE_TIME> according to your payment column.']"
PUBSEL_000187,reportsmishing_imc25,CC BY 4.0,REP_002083,English,government,government,SCAM,FAKE_POLICE,15,3,ReportSmishing government selected by quota and relevance,Your EDD (UI online) account needs urgent attention due to some irregular <URL>r account will be restricted if not verified. You are required to kindly click and sign up using your secured link provided below: <URL> P.S Complete the verification process to keep your EDD Debit card active.
PUBSEL_000188,reportsmishing_imc25,CC BY 4.0,REP_024544,English,government,government,SCAM,FAKE_POLICE,15,5,ReportSmishing government selected by quota and relevance,"Dear Dibyendu Dhara, the IncomeTax department requires you to click <URL> to verify your details and phone number in-order to ensure the payment of your approved Refund of Rs42,210.86 into your account which has piled up over <DATE_TIME>."
PUBSEL_000189,reportsmishing_imc25,CC BY 4.0,REP_024744,Dutch,government,government,SCAM,FAKE_POLICE,14,4,ReportSmishing government selected by quota and relevance,"[TAX SERVICE ALERT] Your outstanding debt with code: <US_DRIVER_LICENSE> has not been met after several reminders. On <DATE_TIME>, the court bailiff will proceed to impose conservative seizures on your furniture. You can prevent the seizure procedure by immediately paying the full amount via your payment link: <URL>"
PUBSEL_000190,reportsmishing_imc25,CC BY 4.0,REP_025837,English,government,government,SCAM,FAKE_POLICE,14,8,ReportSmishing government selected by quota and relevance,Government Of Canada sent you $540.00 (CAD) and the money is waiting to be deposited into your bank account. Message: Government Of Canada has started to sending out federal payment by E-transfer. Click here to deposit your funds: <URL>
PUBSEL_000191,reportsmishing_imc25,CC BY 4.0,REP_024433,English,government,government,SCAM,FAKE_POLICE,14,3,ReportSmishing government selected by quota and relevance,"Important Alert! Dear youvraj <NAMED_ENTITY>, the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150INR. <LINK>"
PUBSEL_000192,reportsmishing_imc25,CC BY 4.0,REP_024526,English,government,government,SCAM,FAKE_POLICE,14,3,ReportSmishing government selected by quota and relevance,"Dear , the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 18,850INR. <LINK>"
PUBSEL_000193,reportsmishing_imc25,CC BY 4.0,REP_024337,English,government,government,SCAM,FAKE_POLICE,14,3,ReportSmishing government selected by quota and relevance,We have recalculated your vehicle tax. You are owed £48.84 due to over payment. Click the secure link <LINK> to claim your refund.
PUBSEL_000194,reportsmishing_imc25,CC BY 4.0,REP_024483,English,government,government,SCAM,FAKE_POLICE,14,3,ReportSmishing government selected by quota and relevance,DVLA We have recalculated your vechicle tax. You are owed £48.84 due to over payment. Click secure link <URL> to claim refund.
PUBSEL_000195,reportsmishing_imc25,CC BY 4.0,REP_001297,English,government,government,SCAM,FAKE_POLICE,13,5,ReportSmishing government selected by quota and relevance,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: <DATE_TIME>. Thank you for your cooperation! Sincerely, [IRS]"
PUBSEL_000196,reportsmishing_imc25,CC BY 4.0,REP_006421,Malay,government,government,SCAM,FAKE_POLICE,13,6,ReportSmishing government selected by quota and relevance,"RM0 MPKL: Starting <DATE_TIME> will no longer send Assessment Tax bills physically. Please WhatsApp to the number <US_BANK_NUMBER> to get a new QR Code. RM0 MPKL: Starting <DATE_TIME>, no more physical Assessment Tax bills. Click on the link to register for E-Bill Assessment Tax <URL>"
PUBSEL_000197,reportsmishing_imc25,CC BY 4.0,REP_024608,English,government,government,SCAM,FAKE_POLICE,13,3,ReportSmishing government selected by quota and relevance,"Dear <NAMED_ENTITY>, your incometax refund of 36,025INR is processed and ready for disbursement. kindly click <LINK> ITR to submit a refund application to enable us make your payment at the earliest. Regards, Refunds Dept."
PUBSEL_000198,reportsmishing_imc25,CC BY 4.0,REP_024888,English,government,government,SCAM,FAKE_POLICE,13,3,ReportSmishing government selected by quota and relevance,"<NAMED_ENTITY>/Madam, the Incometax_Department requires you to click <LINK> to submit a formal request for the payment of your overdue tax_refund of Rs.19,800."
PUBSEL_000199,reportsmishing_imc25,CC BY 4.0,REP_025398,English,government,government,SCAM,FAKE_POLICE,13,3,ReportSmishing government selected by quota and relevance,"<NAMED_ENTITY>, you have received an urgent update regarding your Income-Tax refund and action is required. Kindly click <LINK> to view. Regards <NAMED_ENTITY>"
PUBSEL_000200,reportsmishing_imc25,CC BY 4.0,REP_025360,English,government,government,SCAM,FAKE_POLICE,13,3,ReportSmishing government selected by quota and relevance,"Attn h, you have received an urgent update regarding your Income-Tax refund and action is required. Kindly click <LINK> to view. Regards <NAMED_ENTITY>"
PUBSEL_000201,reportsmishing_imc25,CC BY 4.0,REP_024507,English,government,government,SCAM,FAKE_POLICE,13,3,ReportSmishing government selected by quota and relevance,DVLA We recalculated your vehicle tax for <DATE_TIME>. We owe you £108.69 due to over payment. Click secure link <URL> to claim.
PUBSEL_000202,reportsmishing_imc25,CC BY 4.0,REP_000395,English,government,government,SCAM,FAKE_POLICE,12,6,ReportSmishing government selected by quota and relevance,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: <DATE_TIME>. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]"
PUBSEL_000203,reportsmishing_imc25,CC BY 4.0,REP_001980,English,government,government,SCAM,FAKE_POLICE,12,7,ReportSmishing government selected by quota and relevance,"[IRS] We have received your tax refund application for <DATE_TIME>. You are entitled to a refund of $573.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: <DATE_TIME>. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]"
PUBSEL_000204,reportsmishing_imc25,CC BY 4.0,REP_025263,English,government,government,SCAM,FAKE_POLICE,12,3,ReportSmishing government selected by quota and relevance,"[Binance]Hello ___, following government instructions we are closing all Binance <LOCATION> accounts and will be preventing any further deposits and withdrawals in Fiat and Spot. Do not make any transactions or we will permanently ban your account. You will receive confirmation of your account being locked in <DATE_TIME>. We would like to discuss further. Please contact the <NAMED_ENTITY> support team using the following link: <URL>"
PUBSEL_000205,reportsmishing_imc25,CC BY 4.0,REP_024524,English,government,government,SCAM,FAKE_POLICE,12,1,ReportSmishing government selected by quota and relevance,"Dear PRADEEP K, your Incometax(e-filing) account column reveals you are entitled to a refund of Rs56,322.07 which is your accumulated excesses over <DATE_TIME>. Kindly click <URL> to verify mobile and submit a formal request for the remittance of your benefits."
PUBSEL_000206,reportsmishing_imc25,CC BY 4.0,REP_032341,English,telecom,telecom,SCAM,FAKE_SUPPORT,15,5,ReportSmishing telecom selected by quota and relevance,"Your account has been verified successfully. You have unlimited calls and 100 SMS free. For previous balance deductions, click on the below app link. Click Here for My Vodafone App ➡ <URL> Click Here for My Idea App ➡ <URL> How else can I help you <DATE_TIME>? 1. Recharge 2. Past Payments 3. Balance 4. Balance Deduction 5. Update <NAMED_ENTITY>"
PUBSEL_000207,reportsmishing_imc25,CC BY 4.0,REP_032000,English,telecom,telecom,SCAM,FAKE_SUPPORT,15,9,ReportSmishing telecom selected by quota and relevance,"We have received your request for JioFiber connection having Order Number N00000EYLZIU. Kindly make an online payment of Rs.1500.00 to proceed. To pay, click <URL> Kindly note, this payment link is valid till <DATE_TIME> 13:56:50. You can pay using Credit/Debit Card/Net banking, UPI and <LOCATION> wallets."
PUBSEL_000208,reportsmishing_imc25,CC BY 4.0,REP_032184,English,telecom,telecom,SCAM,FAKE_SUPPORT,13,6,ReportSmishing telecom selected by quota and relevance,"We've just sent an <NAMED_ENTITY> to ... Please enter it here to confirm that it's you... 1. Resend OTP Reply with the option number(eg. 1 for Resend OTP) to select the option Your account has been verified successfully. You have unlimited calls and 100 SMS free For previous balance deductions, click on the below app link. Click Here for My Vodafone App ➡ <URL>"
PUBSEL_000209,reportsmishing_imc25,CC BY 4.0,REP_032830,English,telecom,telecom,SCAM,FAKE_SUPPORT,13,4,ReportSmishing telecom selected by quota and relevance,"TMOBILE: Your account will be suspended as of <DATE_TIME> do to late payment, to avoid service interupiton follow the link: <URL>"
PUBSEL_000210,reportsmishing_imc25,CC BY 4.0,REP_031774,English,telecom,telecom,SCAM,FAKE_SUPPORT,12,4,ReportSmishing telecom selected by quota and relevance,Alert! Your Vodafone online payment with Txn Id No. <US_BANK_NUMBER> for Rs. 470.63 has failed. Please retry making payment through <URL> or visit nearest Vodafone store. Thank you. Alert! Your Vodafone online payment with Txn Id No. <PHONE> for Rs. 470.63 has failed. Please retry making payment through <URL> or visit nearest Vodafone store. Thank you.
PUBSEL_000211,reportsmishing_imc25,CC BY 4.0,REP_032355,English,telecom,telecom,SCAM,FAKE_SUPPORT,12,2,ReportSmishing telecom selected by quota and relevance,This channel is blocked because it may not be part of your package or your services may have been suspended. SMS RESET <PHONE_NUMBER> to 4688 to clear this error. SMS DUE <PHONE_NUMBER> to 4688 to check your account balance. Alternatively dial *288*1# or visit <URL> to clear this error or to check your account balance.
PUBSEL_000212,reportsmishing_imc25,CC BY 4.0,REP_033282,French,telecom,telecom,SCAM,FAKE_SUPPORT,12,3,ReportSmishing telecom selected by quota and relevance,Message from <NAMED_ENTITY>: your online account has been blocked for security reasons. Log in to reactivate it using the following link: <URL>
PUBSEL_000213,reportsmishing_imc25,CC BY 4.0,REP_031937,Spanish,telecom,telecom,SCAM,FAKE_SUPPORT,12,3,ReportSmishing telecom selected by quota and relevance,Netflix: Account suspended We have not been able to process your last payment avoid suspension and update your payment method now <URL>
PUBSEL_000214,reportsmishing_imc25,CC BY 4.0,REP_031766,Spanish,telecom,telecom,SCAM,FAKE_SUPPORT,12,3,ReportSmishing telecom selected by quota and relevance,NETFLIX: Suspended Account. We are experiencing problems with your current payment data. Avoid being shut down and Update Here: <URL>
PUBSEL_000215,reportsmishing_imc25,CC BY 4.0,REP_032987,French,telecom,telecom,SCAM,FAKE_SUPPORT,12,3,ReportSmishing telecom selected by quota and relevance,"NETFLIX: Your last payment was rejected, please confirm your payment information or your account will be suspended: <URL>"
PUBSEL_000216,reportsmishing_imc25,CC BY 4.0,REP_033109,Japanese,telecom,telecom,SCAM,FAKE_SUPPORT,11,8,ReportSmishing telecom selected by quota and relevance,"SMS selective payment from Tokyo Electric Power Company (TEPCO) is transmitted from a designated transmission source telephone number (docomo, au: <PHONE> SoftBank: <US_DRIVER_LICENSE>). Please be careful to pay attention to the click of the URL written in the main text when you receive an SMS of concern, and please be careful not to access it if its authenticity is unknown. * Phishing fraud is a fraud that disguises itself as a bank or credit card company and steals PINs and credit card numbers to withdraw money."
PUBSEL_000217,reportsmishing_imc25,CC BY 4.0,REP_032599,English,telecom,telecom,SCAM,FAKE_SUPPORT,11,4,ReportSmishing telecom selected by quota and relevance,Dear Customer Golden Offer Get 30% discount on your Vi # <PHONE_NUMBER> Old Relationship # <US_BANK_NUMBER> which was an unbilled amount during the Transfer Of Family Plan on <DATE_TIME> Please Pay Rs :210 Against the Outstanding of Rs: 300 and Remaining Rs :90 will be discounted towards final settlement within <DATE_TIME> offer valid only <DATE_TIME> To make payment click <URL> For details contact-<US_DRIVER_LICENSE>
PUBSEL_000218,reportsmishing_imc25,CC BY 4.0,REP_032753,English,telecom,telecom,SCAM,FAKE_SUPPORT,11,4,ReportSmishing telecom selected by quota and relevance,Dear Customer Golden Offer Get 30% discount on your Vi # <US_BANK_NUMBER> Old Relationship # <US_BANK_NUMBER> which was an unbilled amount during the Transfer Of Family Plan on <DATE_TIME> Please Pay Rs:210 Against the Outstanding of Rs: 300 and Remaining Rs:90 will be discounted towards final settlement within <DATE_TIME> offer valid only <DATE_TIME> To make payment click <URL> For details contact-<PHONE_NUMBER>
PUBSEL_000219,reportsmishing_imc25,CC BY 4.0,REP_031945,Dutch,telecom,telecom,SCAM,FAKE_SUPPORT,11,5,ReportSmishing telecom selected by quota and relevance,"Telenet reminder: Have you overlooked your bill? We'd like to let you know. Avoid extra costs and make the payment of € 134.09 B right away via the link below, My Telenet or the Telenet app. Prefer to transfer? Be careful, your payment can be on the way for up to <DATE_TIME>, which means you may pay € 10 reminder costs. Deposit on <IBAN_CODE> message +++ 135/2914/69113 +++. Link: <URL>"
PUBSEL_000220,reportsmishing_imc25,CC BY 4.0,REP_032374,English,telecom,telecom,SCAM,FAKE_SUPPORT,11,7,ReportSmishing telecom selected by quota and relevance,"Your last payment attempt of Rs. <PHONE> on <DATE_TIME> 01:45:16 PM for <NAMED_ENTITY> number <UK_NHS> was unsuccessful. Please try again. Transaction ID : TB00000J2VBP. In case any amount has been deducted from your account, then it will be automatically refunded by your bank/card/wallet within <DATE_TIME>."
PUBSEL_000221,reportsmishing_imc25,CC BY 4.0,REP_005773,English,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,11,5,ReportSmishing hey mum/dad selected by quota and relevance,Hello mum My phone doesnt work so im using a spare. I need to talk to you urgently. The bank have locked my account and i need to pay a debt. But i only have data so please message me on whatsapp on <US_BANK_NUMBER>
PUBSEL_000222,reportsmishing_imc25,CC BY 4.0,REP_003596,English,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,6,3,ReportSmishing hey mum/dad selected by quota and relevance,Hi Mom my phone is broken I'm using my friend's phone to text you. I had a serious problem I was locked out of my bank for <DATE_TIME> due to security measures. Can you please WhatsApp me on <US_BANK_NUMBER>
PUBSEL_000223,reportsmishing_imc25,CC BY 4.0,REP_002835,English,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,5,5,ReportSmishing hey mum/dad selected by quota and relevance,Its mum I left my phone at home and at the petrol station with the wrong card. Can you send me 250. BSB: 633-123 ACC: <US_BANK_NUMBER>. Pay you back when i get home x
PUBSEL_000224,reportsmishing_imc25,CC BY 4.0,REP_005452,Italian,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,5,2,ReportSmishing hey mum/dad selected by quota and relevance,"Hi dad. I've changed my mobile number. Can you WhatsApp me on this new number? If you click the link, you'll find yourself on WhatsApp."
PUBSEL_000225,reportsmishing_imc25,CC BY 4.0,REP_007458,Spanish,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,5,4,ReportSmishing hey mum/dad selected by quota and relevance,Hello dad my phone is broken I have a temporary number. I can't call Can you send a WhatsApp message through WhatsApp? Number: <URL>
PUBSEL_000226,reportsmishing_imc25,CC BY 4.0,REP_026263,German,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,5,1,ReportSmishing hey mum/dad selected by quota and relevance,"Hello mom, I have a new number. The phone is <URL> can delete the old one and save this number and then write me back via WhatsApp."
PUBSEL_000227,reportsmishing_imc25,CC BY 4.0,REP_004297,Spanish,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,5,3,ReportSmishing hey mum/dad selected by quota and relevance,Hello dad my other phone is broken. this is the new number. send me a message via whatsapp <URL>
PUBSEL_000228,reportsmishing_imc25,CC BY 4.0,REP_007091,Spanish,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,5,3,ReportSmishing hey mum/dad selected by quota and relevance,Hello mom my other phone is broken. this is the new number. send me a message via whatsapp <URL>
PUBSEL_000229,reportsmishing_imc25,CC BY 4.0,REP_003144,Spanish,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,5,0,ReportSmishing hey mum/dad selected by quota and relevance,Hello dad I had a problem with the other phone write to me on this WhatsApp please <URL>
PUBSEL_000230,reportsmishing_imc25,CC BY 4.0,REP_004145,Italian,hey mum/dad,hey mum/dad,SCAM,EMERGENCY_MONEY,5,1,ReportSmishing hey mum/dad selected by quota and relevance,Hello mom my phone is broken. my new number <URL> write to me immediately on whatsapp
PUBSEL_000231,reportsmishing_imc25,CC BY 4.0,REP_028590,English,others,others,SCAM,OTP_BANK,23,9,ReportSmishing others selected by quota and relevance,"Hello, We are Wolverine FLL Club, the <DATE_TIME> $1.050 Billion Winner of the Mega Millions <NAMED_ENTITY> (POWER BALL). Click the link to see our winning claim/interview. <URL> We are donating $4,500 each to 500 random individuals. We congratulate you cause your Cell# was randomly picked after a spin ball. We have decided to help due to the COVID-19 pandemic. We are donating $4,500 to you as one of the selected 500 persons. To verify/claim your winning, please send a text with your full name to <PHONE_NUMBER> <NAMED_ENTITY> (The agent in charge of your payment and identity verification). Note: To get your payment is free of charge and no bank account details is needed but you must prove your identity by presenting just a picture of your valid ID(DRIVER LICENSE or STATE ID) that has your full name and the agent will run an identity verification on <URL> and you will get your payment immediately your identity is fully verified within <DATE_TIME>. thanks."
PUBSEL_000232,reportsmishing_imc25,CC BY 4.0,REP_029821,English,others,others,SCAM,OTP_BANK,21,8,ReportSmishing others selected by quota and relevance,"Hello <NAMED_ENTITY>. <NAMED_ENTITY> This is <NAMED_ENTITY> from Global Watch Shop CONGRATULATIONS for winning SEIKO X WATCH worth Php 7,999.00 in our Grand Raffle <DATE_TIME> as GRAND OPEN CELEBRATION OF OUR STORE. if you want to claim the item, you can REPLY (CONFIRM) The receiver will ONLY cover the Processing and Handling Fee of Php 739.00 (item is from <LOCATION>) to be delivered by Flash Express or LBC One good thing about this, is you can check the item upon receiving as the payment method will be Cash On Delivery thru Flash Express or LBC To know more, you can check out our Facebook Page World Of Watches. please be advises that no bank account details will be collected either online or over the phone. Payment for processing and shipping fee will be made once the item is delivered! Kindly click on the link, <URL> Thank you! Have a nice day! ❤️ CONGRATULATIONS!!!!"
PUBSEL_000233,reportsmishing_imc25,CC BY 4.0,REP_001491,English,others,others,SCAM,OTP_BANK,18,2,ReportSmishing others selected by quota and relevance,"Unusual Activity: We've suspend your Amazon account due to unusual activity. Login attempt blocked from: Chrome 104.0 [ <DATE_TIME> – <LOCATION> ] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: <URL> You need to take action within <DATE_TIME> before account will be suspended. Regards, Amazon Teams"
PUBSEL_000234,reportsmishing_imc25,CC BY 4.0,REP_001600,English,others,others,SCAM,OTP_BANK,18,3,ReportSmishing others selected by quota and relevance,"We've suspend your Amazon account due to unusual activity. Login attempt blocked from : Mozilla Firefox 8.7 <PHONE_NUMBER> - Turkey ] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: <URL> You need to take action within <DATE_TIME> before account will be suspended. Regards, Amazon Teams"
PUBSEL_000235,reportsmishing_imc25,CC BY 4.0,REP_000301,English,others,others,SCAM,OTP_BANK,17,4,ReportSmishing others selected by quota and relevance,"<URL> : We found a suspicious transaction, for security reasons we have deactivated your account. please secure and verify your payment method to reactivate your account, click and follow the instructions from the following link: <URL>"
PUBSEL_000236,reportsmishing_imc25,CC BY 4.0,REP_008211,English,others,others,SCAM,OTP_BANK,16,5,ReportSmishing others selected by quota and relevance,"Account on hold <US_BANK_NUMBER> Dear . During our regular update the security system has flagged your account as our security policy we will have to place a temporary hold on your A/C for further verification Verify Now You have a pending verification waiting to validate To verify simply click on ""Verify"" login and follow the steps provided to avoid service interruption to your online app. Don't miss out on this we will send you a little gift we're always happy to gift our valued customers and we're confident that you'll love the new experiences with nflx. For further details please login using the link below and follow the steps > to avoid service interruption."
PUBSEL_000237,reportsmishing_imc25,CC BY 4.0,REP_026591,English,others,others,SCAM,OTP_BANK,16,8,ReportSmishing others selected by quota and relevance,"CONGRATULATIONS!!, you have won one of 10 Brand New VW Polos in the <URL> competition. The vehicle is scheduled to be delivered from <LOCATION> to your home address at <DATE_TIME>. Kindly pay vehicle delivery fees of <US_DRIVER_LICENSE>.00 via EFT to [Bank Name: Standard Bank. Account no: <US_BANK_NUMBER>. Branch code:<US_DRIVER_LICENSE>] before <DATE_TIME> and email proof of payment to <EMAIL_ADDRESS> .Ref No: (AT4617SA)."
PUBSEL_000238,reportsmishing_imc25,CC BY 4.0,REP_029807,English,others,others,SCAM,OTP_BANK,16,2,ReportSmishing others selected by quota and relevance,"Unusual Activity: We've suspend your Amazon account due to unusual activity. New Login attempt has been blocked from : Mozilla Firefox 8.7 [ <IP_ADDRESS> - <LOCATION> ] Your Amazon account has been locked by our system. If this wasn't you, please verify with link below: <URL> If you do not verify your identity within <DATE_TIME>, your account will be suspended. Sincerely, Amazon Teams"
PUBSEL_000239,reportsmishing_imc25,CC BY 4.0,REP_000747,English,others,others,SCAM,OTP_BANK,16,2,ReportSmishing others selected by quota and relevance,"Unusual Activity: We've suspend your Amazon account due to unusual activity. Sign in attempt blocked from: Mozilla Firefox 8.5 [ <IP_ADDRESS> - Canada ] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: <URL> You need to take action within <DATE_TIME> before account will be suspended. Regards, Amazon Teams"
PUBSEL_000240,reportsmishing_imc25,CC BY 4.0,REP_030490,English,others,others,SCAM,OTP_BANK,16,3,ReportSmishing others selected by quota and relevance,"We have suspended your Amazon account and due to unusual activity We blocked Login attempt from : iPhone 11 ProMax <PHONE_NUMBER> - Saint Lucia] To fix this problem, please verify using link below <URL> You need to verify your Amazon account within <DATE_TIME> or your Amazon account will be permanently suspended Sincerely, Amazon"
PUBSEL_000241,uci_sms_spam_collection,public research dataset,UCI_000012,English,spam,,SUSPICIOUS,PRIZE_GIFT,11,1,UCI spam selected as suspicious/spam baseline,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C <LINK> LCCLTD POBOX 4403LDNW1A7RW18"
PUBSEL_000242,uci_sms_spam_collection,public research dataset,UCI_005202,English,spam,,SUSPICIOUS,PAYMENT_SCAM,11,5,UCI spam selected as suspicious/spam baseline,Call Germany for only 1 pence per minute! Call from a fixed line via access number <PHONE>. No prepayment. Direct access! <LINK>
PUBSEL_000243,uci_sms_spam_collection,public research dataset,UCI_002100,English,spam,,SUSPICIOUS,OTP_BANK,10,2,UCI spam selected as suspicious/spam baseline,"SMS SERVICES. for your inclusive text credits, pls goto <LINK> login= ***** unsubscribe with STOP. no extra charge. help:<PHONE>. PO BOX420. IP4 5WE"
PUBSEL_000244,uci_sms_spam_collection,public research dataset,UCI_004500,English,spam,,SUSPICIOUS,OTP_BANK,10,2,UCI spam selected as suspicious/spam baseline,"SMS SERVICES. for your inclusive text credits, pls goto <LINK> login= 3qxj9 unsubscribe with STOP, no extra charge. help <PHONE>.COMUK. 220-CM2 9AE"
PUBSEL_000245,uci_sms_spam_collection,public research dataset,UCI_005380,English,spam,,SUSPICIOUS,PRIZE_GIFT,10,2,UCI spam selected as suspicious/spam baseline,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//<LINK> <PHONE>"
PUBSEL_000246,uci_sms_spam_collection,public research dataset,UCI_002420,English,spam,,SUSPICIOUS,OTP_BANK,10,2,UCI spam selected as suspicious/spam baseline,SMS SERVICES For your inclusive text credits pls gotto <LINK> login 3qxj9 unsubscribe with STOP no extra charge help <PHONE> comuk.220cm2 9AE
PUBSEL_000247,uci_sms_spam_collection,public research dataset,UCI_000368,English,spam,,SUSPICIOUS,OTP_BANK,10,3,UCI spam selected as suspicious/spam baseline,Here is your discount code RP176781. To stop further messages reply stop. <LINK> Customer Services <PHONE>
PUBSEL_000248,uci_sms_spam_collection,public research dataset,UCI_005458,English,spam,,SUSPICIOUS,OTP_BANK,10,2,UCI spam selected as suspicious/spam baseline,"""For the most sparkling shopping breaks from 45 per person; call <PHONE> or visit <LINK>"
PUBSEL_000249,uci_sms_spam_collection,public research dataset,UCI_003807,English,spam,,SUSPICIOUS,OTP_BANK,9,2,UCI spam selected as suspicious/spam baseline,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call <PHONE>. Claim code K61. Valid 12hours only
PUBSEL_000250,uci_sms_spam_collection,public research dataset,UCI_000008,English,spam,,SUSPICIOUS,OTP_BANK,9,3,UCI spam selected as suspicious/spam baseline,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call <PHONE>. Claim code KL341. Valid 12 hours only.
PUBSEL_000251,uci_sms_spam_collection,public research dataset,UCI_000167,English,spam,,SUSPICIOUS,OTP_BANK,9,2,UCI spam selected as suspicious/spam baseline,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call <PHONE>. Claim code S89. Valid 12hrs only
PUBSEL_000252,uci_sms_spam_collection,public research dataset,UCI_003828,English,spam,,SUSPICIOUS,PRIZE_GIFT,9,2,UCI spam selected as suspicious/spam baseline,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call <PHONE> to claim TS&Cs <LINK> cost£3.75max
PUBSEL_000253,uci_sms_spam_collection,public research dataset,UCI_005484,English,spam,,SUSPICIOUS,OTP_BANK,9,2,UCI spam selected as suspicious/spam baseline,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call <PHONE> Claim code K52 Valid 12hrs 150p pm
